shop;product;status;price;currency;category;position;absolutePosition;date;image;description
Delimart - Guachipelin 🛒;Jacks Cereal Fusion Mix Familiar 200 gr;Available;1450;CRC;Helados, Barquillos, Cereales;20;628;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/c745c1d1-3dc7-4b61-b637-801f6435a8dc.png;undefined
Delimart - Guachipelin 🛒;Jacks Cereal Naranitas Familiar 170 gr;Available;1200;CRC;Helados, Barquillos, Cereales;21;629;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/316c550a-d6e4-4fbb-b717-e17be0c0ff99.png;undefined
Delimart - Guachipelin 🛒;Jacks Cereal Poffis Familiar 170 gr;Sold out;1200;CRC;Helados, Barquillos, Cereales;22;630;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/b6d3d385-3bd1-4cba-8e61-40ef45a1143e.png;Sold out
Delimart - Guachipelin 🛒;Jacks Cereal Roditas Familiar 170 gr;Available;1200;CRC;Helados, Barquillos, Cereales;23;631;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/b3453621-309a-4d84-9bc4-1298da9fef2d.png;undefined
Delimart - Guachipelin 🛒;Jacks Cereal Trijuelas Miel Familiar 170 gr;Available;1200;CRC;Helados, Barquillos, Cereales;24;632;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/77ada2d7-7eec-4642-b511-38c14bb28287.png;undefined
Delimart - Guachipelin 🛒;Dos Pinos Helado Krunchy Torta Chilena Cono 75 gr;Sold out;950;CRC;Helados, Barquillos, Cereales;25;633;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Dos Pinos Helado Deleite Mini Barras Avellana 200 gr;Sold out;2500;CRC;Helados, Barquillos, Cereales;26;634;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Dos Pinos Helado Chocolate Con Ron 1/4 Gl;Sold out;4500;CRC;Helados, Barquillos, Cereales;27;635;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Dos Pinos Helado Coco 1/4 Gl;Available;3990;CRC;Helados, Barquillos, Cereales;28;636;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Dos Pinos Helado Trits Limón Galleta 1/4 Gl;Available;3990;CRC;Helados, Barquillos, Cereales;29;637;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Bimbo Pan Blanco Paquete 430 gr;Available;1610;CRC;Panaderia y Reposteria;1;638;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/ac5381d7-6caa-427f-bf51-cbf237410e68.png;undefined
Delimart - Guachipelin 🛒;Bimbo Pan Cuadrado 0% Grasa 500 G;Sold out;2200;CRC;Panaderia y Reposteria;2;639;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/e94f0d79-ae7d-47d1-b5b2-d9bdd613b6bd.jpeg;Sold out
Delimart - Guachipelin 🛒;Bimbo Pan Cuadrado Integral 700 gr;Sold out;2315;CRC;Panaderia y Reposteria;3;640;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/b94097f0-a291-4146-8ff7-be1dc484453a.png;Sold out
Delimart - Guachipelin 🛒;Bimbo Pan Hamburguesa Con Ajonjoli 450 G;Available;1555;CRC;Panaderia y Reposteria;4;641;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/77ae0c65-542e-4bee-869f-c684e106654f.jpeg;undefined
Delimart - Guachipelin 🛒;Bimbo Pan Perro Con Ajonjoli 8 Ud;Available;1415;CRC;Panaderia y Reposteria;5;642;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/d7288dda-b237-420d-8eed-d4ee90ec7fdb.png;undefined
Delimart - Guachipelin 🛒;Bimbo Pan Tostado 200 gr;Available;1525;CRC;Panaderia y Reposteria;6;643;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/d83e85d4-6378-4c79-85f5-ff3abe3f9de1.jpeg;undefined
Delimart - Guachipelin 🛒;Zarcereña Arrollado Dulce de Leche Paquete 8 Ud;Available;1400;CRC;Panaderia y Reposteria;7;644;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Bizcocho de Maiz Paquete;Available;1390;CRC;Panaderia y Reposteria;8;645;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Bizcoleta Paquete;Available;1150;CRC;Panaderia y Reposteria;9;646;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Costilla de Guayaba Paquete;Available;1150;CRC;Panaderia y Reposteria;10;647;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Empanada Piña Paquete 12 Ud;Available;1150;CRC;Panaderia y Reposteria;11;648;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Enlustrado Paquete;Available;1150;CRC;Panaderia y Reposteria;12;649;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Galleta de Natilla Paquete;Available;1150;CRC;Panaderia y Reposteria;13;650;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Gatos Dulce de Leche Paquete 8 Ud;Available;1400;CRC;Panaderia y Reposteria;14;651;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Palo de Queso Paquete;Available;1150;CRC;Panaderia y Reposteria;15;652;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Palo Dulce Paquete;Available;1150;CRC;Panaderia y Reposteria;16;653;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Queque Seco Vainilla Paquete 1 Ud;Sold out;1400;CRC;Panaderia y Reposteria;17;654;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Zarcereña Quequitos de Vainilla Paquete 9 Ud;Available;1500;CRC;Panaderia y Reposteria;18;655;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zarcereña Rosca de Queso Paquete;Available;1150;CRC;Panaderia y Reposteria;19;656;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;La Selecta Arrollado Jamon y Queso;Sold out;795;CRC;Panaderia y Reposteria;20;657;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/8bb15f0f-7ad9-48c4-a33d-67fdeda078e2.png;Sold out
Delimart - Guachipelin 🛒;La Selecta Costilla de Guayaba;Sold out;795;CRC;Panaderia y Reposteria;21;658;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;La Selecta Empanada de Carne;Sold out;795;CRC;Panaderia y Reposteria;22;659;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;La Selecta Empanada de Pollo;Sold out;795;CRC;Panaderia y Reposteria;23;660;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/2f110b0b-7530-4b6a-8c1a-b6b21d108a5a.png;Sold out
Delimart - Guachipelin 🛒;La Selecta Enchilada de Papa;Sold out;795;CRC;Panaderia y Reposteria;24;661;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/8063d20f-a5d7-494f-a498-f1bb7b6dd187.png;Sold out
Delimart - Guachipelin 🛒;La Selecta Pastel de Carne;Sold out;795;CRC;Panaderia y Reposteria;25;662;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Mi Sabor Atun Light Lomo En Trozos En Agua Lata 170 gr;Sold out;1200;CRC;Abarrotes & Limpieza;1;663;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Mi Sabor Atun Lomo En Trocitos C/Vegetales En Aceite Lata 170 gr;Sold out;1000;CRC;Abarrotes & Limpieza;2;664;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Mi Sabor Atun Lomo En Trozos En Aceite Girasol Lata 170 gr;Sold out;1065;CRC;Abarrotes & Limpieza;3;665;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Sardimar Atun Light Agua Lata 140 gr;Available;2910;CRC;Abarrotes & Limpieza;4;666;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/033ea69b-e0ef-4974-a250-7938626203f0.jpeg;undefined
Delimart - Guachipelin 🛒;Sardimar Atún Lomo En Aceite Lata 140 gr s;Available;2290;CRC;Abarrotes & Limpieza;5;667;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/04cd82ef-1ad5-4ea0-83b8-06ecb4fb6cae.jpeg;undefined
Delimart - Guachipelin 🛒;Sardimar Atún Lomo En Trozos Aceite Lata 140 gr s;Available;1990;CRC;Abarrotes & Limpieza;6;668;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/d244aacc-6218-46fc-9f60-f2815d60a77e.jpeg;undefined
Delimart - Guachipelin 🛒;Sardimar Atun Trozos Vegetales Lata 140 gr;Available;1660;CRC;Abarrotes & Limpieza;7;669;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/878e16ae-2a1e-4281-a1d7-ee8ff9c49440.jpeg;undefined
Delimart - Guachipelin 🛒;Ducal Frijol Negro Entero 1.82 Kg;Available;2250;CRC;Abarrotes & Limpieza;8;670;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Ducal Frijol Rojo Entero 1.82 Kg;Available;2250;CRC;Abarrotes & Limpieza;9;671;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Ducal Frijol Volt Negro Doy Pack 400 gr;Available;1175;CRC;Abarrotes & Limpieza;10;672;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Ducal Frijol Volt Rojo Doy Pack 400 gr;Available;1175;CRC;Abarrotes & Limpieza;11;673;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Ducal Frijol Volt Rojo Picante Dp 396 gr;Available;1100;CRC;Abarrotes & Limpieza;12;674;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Maruchan Sopa Instantanea Camaron 64 gr;Available;465;CRC;Abarrotes & Limpieza;13;675;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/a0e35df5-bc3d-4e7e-850b-523879033df5.jpeg;undefined
Delimart - Guachipelin 🛒;Maruchan Sopa Instantanea Camaron Picante 64 gr;Available;465;CRC;Abarrotes & Limpieza;14;676;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Maruchan Sopa Instantanea Pollo 64 gr;Available;465;CRC;Abarrotes & Limpieza;15;677;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Maruchan Sopa Instantanea Pollo Picante 64 gr;Available;465;CRC;Abarrotes & Limpieza;16;678;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Maruchan Sopa Instantanea Res 64 gr;Available;465;CRC;Abarrotes & Limpieza;17;679;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Polipak Bolsa Sandwich Paquete 50 Ud;Available;500;CRC;Abarrotes & Limpieza;18;680;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Polipak Cuchara Plastica Paquete 12 Ud;Available;300;CRC;Abarrotes & Limpieza;19;681;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Polipak Cuchara Sopera Plastica Paquete 12 Ud;Available;300;CRC;Abarrotes & Limpieza;20;682;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/22e8c255-e1f2-41d3-836c-9046ef43dc02.jpeg;undefined
Delimart - Guachipelin 🛒;Polipak Cuchillo Plastico Paquete 12 Ud;Available;300;CRC;Abarrotes & Limpieza;21;683;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Polipak Oferta Plato #8+Vaso#12+Tenedor 12 Ud;Available;1200;CRC;Abarrotes & Limpieza;22;684;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/84c9b091-8740-4b28-b0bd-371c5d66a01f.jpeg;undefined
Delimart - Guachipelin 🛒;Polipak Papel Aluminio Rollo 1 Ud;Available;875;CRC;Abarrotes & Limpieza;23;685;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/a079cabd-19d2-4c5f-92c4-1775e80070d8.jpeg;undefined
Delimart - Guachipelin 🛒;Polipak Plato Plastico #7 Paquete 12 Ud;Available;600;CRC;Abarrotes & Limpieza;24;686;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/bdf3aa06-fe0d-4693-ae9b-ebfe56a19ef4.jpeg;undefined
Delimart - Guachipelin 🛒;Polipak Plato Plastico #9 Paquete 12 Ud;Available;800;CRC;Abarrotes & Limpieza;25;687;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/62b781cf-6e0a-49cc-afea-bbec73d689ae.jpeg;undefined
Delimart - Guachipelin 🛒;Polipak Tenedor Plastico Paquete 12 Ud;Available;300;CRC;Abarrotes & Limpieza;26;688;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Polipak Vaso Plastico #12 Paquete 12 Ud;Available;500;CRC;Abarrotes & Limpieza;27;689;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/75a51729-254e-4bd8-9b48-46f364110f4c.jpeg;undefined
Delimart - Guachipelin 🛒;Polipak Vaso Plastico #7 Paquete 12 Ud;Available;400;CRC;Abarrotes & Limpieza;28;690;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/84fd9bf5-e9a8-4468-b5ab-b042917dc60c.jpeg;undefined
Delimart - Guachipelin 🛒;Polipak Vaso Plastico #9 Paquete 12 Ud;Available;450;CRC;Abarrotes & Limpieza;29;691;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Solo Vaso Rojo Plastico 16 Oz Paquete 12 Ud;Sold out;1000;CRC;Abarrotes & Limpieza;30;692;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/9bedecb0-7949-4933-b66f-a6a50f0786f7.jpeg;Sold out
Delimart - Guachipelin 🛒;1820 Café Bolsa 250 gr;Available;1950;CRC;Abarrotes & Limpieza;31;693;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Capullo Aceite de Soya 500 ml;Available;875;CRC;Abarrotes & Limpieza;32;694;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/046937ca-bada-463a-a395-00aa2ba9ca1b.jpeg;undefined
Delimart - Guachipelin 🛒;Don Pedro Frijol Negro Bolsa 900 gr;Sold out;1750;CRC;Abarrotes & Limpieza;33;695;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Harifina Harina Paquete 750 gr;Available;705;CRC;Abarrotes & Limpieza;34;696;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Instamasa Masa Paquete 750 gr;Available;970;CRC;Abarrotes & Limpieza;35;697;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Mi Sabor Aceite Natural Botella 1 lt;Available;1125;CRC;Abarrotes & Limpieza;36;698;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Mi Sabor Aceite Natural Botella 500 ml;Sold out;650;CRC;Abarrotes & Limpieza;37;699;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Mi Sabor Azucar Blanco Bolsa 1 Kg;Sold out;810;CRC;Abarrotes & Limpieza;38;700;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Mi Sabor Frijoles Negros 1Era Calidad Bolsa 800 gr;Available;1190;CRC;Abarrotes & Limpieza;39;701;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Mi Sabor Frijoles Rojos 1Era Calidad Bolsa 800 gr;Available;1265;CRC;Abarrotes & Limpieza;40;702;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Mi Sabor Pasta Caracolitos Paquete 250 gr;Sold out;390;CRC;Abarrotes & Limpieza;41;703;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Mi Sabor Pasta Spaguetti Paquete 250 gr;Available;290;CRC;Abarrotes & Limpieza;42;704;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Roma Pasta Lengua Paquete 250 gr;Available;750;CRC;Abarrotes & Limpieza;43;705;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Roma Pasta Pasta Caracolitos Paquete 250 gr;Available;900;CRC;Abarrotes & Limpieza;44;706;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Roma Pasta Pasta Spaguetti Paquete 250 gr;Sold out;800;CRC;Abarrotes & Limpieza;45;707;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Sal Sol Refinada Bolsa 500 gr;Available;500;CRC;Abarrotes & Limpieza;46;708;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Tieera Fertil Garbanzo Bolsa 400 gr;Available;785;CRC;Abarrotes & Limpieza;47;709;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Tieera Fertil Lenteja Bolsa 400 gr;Available;780;CRC;Abarrotes & Limpieza;48;710;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Banquete Salsa Tomate Bolsa 200 G;Available;990;CRC;Abarrotes & Limpieza;49;711;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/81c7a0c7-bdd6-4602-8885-52a5ed1ad181.png;undefined
Delimart - Guachipelin 🛒;Hellmans Mayonesa Limón 100 gr;Available;700;CRC;Abarrotes & Limpieza;50;712;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Kerns Salsa Tomate Pura Doy Pack 400 gr;Available;1090;CRC;Abarrotes & Limpieza;51;713;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Mi Sabor Salsita de Tomate Ranchera Doypack 113 gr;Sold out;275;CRC;Abarrotes & Limpieza;52;714;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Mi Sabor Salsita de Tomate y Hongos Doypack 113 gr;Sold out;275;CRC;Abarrotes & Limpieza;53;715;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Naturas Salsa Carne 106 gr;Available;550;CRC;Abarrotes & Limpieza;54;716;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Naturas Salsa Con Hongos 227 gr;Available;1150;CRC;Abarrotes & Limpieza;55;717;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/96877296-f0dc-4eea-8f9b-64fa1a694a74.jpeg;undefined
Delimart - Guachipelin 🛒;Doña Maria Azucar Bolsa 1 Kg;Available;1100;CRC;Abarrotes & Limpieza;56;718;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Doña Maria Azucar Bolsa 2 Kg;Available;2150;CRC;Abarrotes & Limpieza;57;719;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zukra Azucar Crudo 900 gr;Available;1750;CRC;Abarrotes & Limpieza;58;720;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Zukra Azucar Sobre 5G 1X100Und;Sold out;1400;CRC;Abarrotes & Limpieza;59;721;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Ideal Papel Higienico 1000 Hojas Sencillas Paquete 4 Ud;Available;1425;CRC;Abarrotes & Limpieza;60;722;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Ideal Premium Papel Higienico Megaroll Paquete 4 Ud;Sold out;1425;CRC;Abarrotes & Limpieza;61;723;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Ideal Papel Higienico 1000 Hojas Sencillas Paquete 2 Ud;Available;705;CRC;Abarrotes & Limpieza;62;724;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Axion Lavaplatos Pasta Limón 425 G;Available;1425;CRC;Abarrotes & Limpieza;63;725;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/e2a7a360-72a2-47c1-965b-02adfd0d0a64.jpeg;undefined
Delimart - Guachipelin 🛒;Clinx Detergente Polvo Aroma Floral Paquete 1 Kg;Available;1230;CRC;Abarrotes & Limpieza;64;726;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Clinx Detergente Polvo Aroma Limón Paquete 1 Kg;Available;1230;CRC;Abarrotes & Limpieza;65;727;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Cloro Blanco Botella 900 ml;Available;550;CRC;Abarrotes & Limpieza;66;728;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Clorox Cloro Botella 450 ml;Sold out;675;CRC;Abarrotes & Limpieza;67;729;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/1cdf0a4d-440f-434a-b537-c8add267a95d.jpeg;Sold out
Delimart - Guachipelin 🛒;Emerald Servilleta Cuadrada Paquete 60 Ud;Sold out;1100;CRC;Abarrotes & Limpieza;68;730;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;Sold out
Delimart - Guachipelin 🛒;Gala Esponja Lavaplatos Doble Uso 1 Ud;Available;345;CRC;Abarrotes & Limpieza;69;731;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Nevax Papel Higiénico 1000 Hojas 4 Rollos;Available;3950;CRC;Abarrotes & Limpieza;70;732;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/f70dd341-c2b5-4790-876d-e848bfff3b0c.jpeg;undefined
Delimart - Guachipelin 🛒;San Luis Jabon Barra Azul 200 gr;Available;600;CRC;Abarrotes & Limpieza;71;733;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Scotch Brite Esponjadoble Uso 1 Ud;Available;850;CRC;Abarrotes & Limpieza;72;734;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/c3d67697-aeb2-4d78-a307-a171d5732a62.jpeg;undefined
Delimart - Guachipelin 🛒;Tronex Desinfectante Limón Doypack 750 ml;Available;730;CRC;Abarrotes & Limpieza;73;735;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Tronex Jabon de Platos Envase 235 gr;Available;635;CRC;Abarrotes & Limpieza;74;736;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Colgate Cepillo Deltal Triple Acción 2X1;Available;1575;CRC;Cuidado Personal;1;737;Wed Sep 02 2020 09:06:06 GMT-0700 (Mountain Standard Time);undefined;undefined
